Chris Porter,20,221,1135,5.1,9,0
Justin Fields,34,260,1133,4.4,19,0
Josh Holden,28,209,1133,5.4,13,0
Kyler Neal,38,289,1132,3.9,13,0
Chris Barnes,11,171,1131,6.6,5,1
Kendall Houston,35,286,1131,4.0,10,0
Jay Jones,18,226,1130,5.0,8,0
Madre London,40,272,1130,4.2,11,0
Nick Hill,50,225,1129,5.0,11,0
Christopher Brown Jr.,26,266,1127,4.2,10,0
Kenny Hill,38,284,1127,4.0,15,0
Demetris Summers,20,212,1125,5.3,4,0
David Horne,26,246,1124,4.6,11,0
Alexander Horvath,29,251,1123,4.5,8,0
Taj McGowan,40,260,1123,4.3,19,0
Brandon Miller,35,238,1123,4.7,6,0
Tremaine Turner,27,258,1123,4.4,7,0
Chase Jasmin,33,255,1121,4.4,11,0
Bolu Olorunfunmi,32,254,1120,4.4,13,0
Ty'Son Williams,30,233,1120,4.8,8,0
John Wolford,47,447,1120,2.5,19,0
Hodges Mitchell,11,224,1118,5.0,8,0
Cam McDaniel,38,255,1117,4.4,8,0
Trey Edmunds,32,260,1115,4.3,14,0
Justin Silmon,40,227,1115,4.9,6,0
Jermaine Green,23,232,1114,4.8,13,0
Steven Peoples,30,244,1113,4.6,9,0
Kelsey Young,49,195,1112,5.7,11,0
Nick Maddox,35,211,1110,5.3,7,0
Braelon Allen,11,157,1109,7.1,12,0
Jared Baker,36,203,1109,5.5,12,0
Matt Milton,12,225,1108,4.9,9,0
Jaylen Samuels,50,182,1107,6.1,28,0
Jerron Seymour,31,272,1107,4.1,19,0
Jason Colson,30,259,1105,4.3,10,0
Jeff Godfrey,52,281,1105,3.9,19,0
Skyler Howard,30,322,1105,3.4,16,0
Glenn Smith,46,301,1103,3.7,6,0
Jordan Fredericks,29,212,1102,5.2,5,0
Benny Cunningham,13,212,1101,5.2,15,0
Demetric Felton,31,233,1101,4.7,7,1
Bryan Kariya,46,278,1101,4.0,15,0
Anthony Brown,43,278,1100,4.0,15,0
Jonas Gray,26,189,1100,5.8,12,0
Tevin Drake,21,167,1098,6.6,9,0
Bobby Cole,24,212,1097,5.2,10,0
Samuel Stewart,26,229,1097,4.8,7,0
Rashaud Slaughter,41,258,1094,4.2,6,0
Rudy Burgess,43,229,1093,4.8,6,0
C.J. Ugokwe,24,236,1093,4.6,5,0
Jamale Carothers,19,208,1092,5.3,16,0
Sean Chambers,21,222,1092,4.9,15,0
Ray Holley,25,227,1090,4.8,13,0
Ronnie Wingo Jr.,41,205,1090,5.3,8,0
Darian Green,26,214,1089,5.1,6,0
Bernard Morris,34,292,1089,3.7,10,0
Antwon McCray,21,224,1088,4.9,9,0
Brandon Sullivan,42,300,1087,3.6,14,0
Legarrette Blount,16,159,1084,6.8,19,0
Lucious Stanley,47,210,1084,5.2,12,0
Chevan Cordeiro,36,295,1083,3.7,13,0
James Kilian,36,329,1083,3.3,19,0
Sam Maldonado,28,250,1083,4.3,9,0
Baker Mayfield,48,404,1083,2.7,21,0
Bill Whittemore,19,264,1083,4.1,21,0
Jaylon Bester,35,238,1081,4.5,16,0
Malik Dunner,41,175,1081,6.2,15,0
Wes Brown,36,297,1080,3.6,11,0
Christian Gibson,27,199,1080,5.4,9,0
Peyton Ramsey,40,384,1079,2.8,17,0
Tyler Watts,26,280,1079,3.9,9,0
Raymond Sanders,28,233,1078,4.6,8,0
Skylar Thompson,44,349,1077,3.1,26,0
Chris Carson,21,213,1076,5.1,13,1
Thomas Clayton,22,232,1075,4.6,7,1
Damon Bullock,33,290,1074,3.7,4,0
Titus Swen,18,191,1074,5.6,8,0
Robert Gillespie,22,219,1073,4.9,6,0
Marcus Jones,44,210,1073,5.1,9,0
Alex Smith,25,286,1072,3.7,15,0
Peyton Barber,18,248,1071,4.3,13,0
Marcus Woods,33,235,1071,4.6,7,0
Matt Austin,40,238,1070,4.5,7,0
Pat Shed,17,217,1070,4.9,4,0
Treyvon Hughes,42,265,1069,4.0,13,0
Jalen Mitchell,17,207,1069,5.2,7,0
Shawne Alston,26,234,1068,4.6,19,0
Chris Coyer,29,192,1065,5.5,5,0
McKenzie Milton,39,316,1065,3.4,20,0
Courtney Tennial,24,216,1065,4.9,21,0
Kendrick Foster,27,214,1064,5.0,9,0
Terell West,39,199,1064,5.3,10,0
Zach Evans,15,146,1063,7.3,9,0
Jamyest Williams,42,167,1063,6.4,9,0
Justin Willis,29,316,1063,3.4,6,0
Damaris Johnson,39,122,1062,8.7,8,0
Ryan Brumfield,38,262,1061,4.0,10,0
Erick Jackson,31,267,1060,4.0,9,0
Peytton Pickett,32,225,1060,4.7,17,0
Hershel Dennis,39,237,1057,4.5,7,0
Vad Lee,25,278,1057,3.8,17,0
Charlie Brewer,47,464,1055,2.3,22,0
Anthony Lacoste,29,150,1055,7.0,7,0
Kevan Barlow,11,197,1053,5.3,8,1
Deion Hankins,20,244,1053,4.3,15,0
Jason Peters,23,214,1053,4.9,7,0
Joe Hill,34,221,1052,4.8,13,0
Reggie White,11,210,1049,5.0,4,0
Jordon James,46,237,1048,4.4,9,0
Tyhier Tyler,16,252,1048,4.2,12,0
Terry Wilson,31,308,1047,3.4,11,0
Darwin Thompson,13,153,1044,6.8,14,1
John Randle,23,235,1043,4.4,8,0
Deantre Lewis,36,195,1042,5.3,6,0
Daniel Sams,20,184,1042,5.7,14,0
Delvon Flowers,11,188,1041,5.5,11,0
Tonny Glynn,40,234,1041,4.4,5,0
Embry Peeples,43,136,1041,7.7,4,0
Corey Grant,29,135,1040,7.7,9,0
Derrick Green,33,250,1039,4.2,9,0
Jevyon Ducker,11,194,1038,5.4,3,0
Lala Davis,27,218,1036,4.8,14,0
J.W. Walsh,33,200,1036,5.2,25,0
Manny Wilkins,39,385,1035,2.7,20,0
Dan Shaffer,29,205,1034,5.0,7,0
Tre Smith,45,195,1034,5.3,13,0
Rodrigues Clark,25,241,1033,4.3,7,0
Tavon Austin,52,109,1031,9.5,6,0
Dee Brown,11,172,1031,6.0,9,1
Jarod Bryant,26,251,1031,4.1,11,0
Chris James,37,217,1031,4.8,5,0
Larry Thomas,25,229,1031,4.5,6,0
James Charles,36,220,1030,4.7,11,0
Zak Kustok,22,327,1030,3.1,20,0
Harrison Waylee,11,208,1030,5.0,5,0
Vince Davidson,36,255,1029,4.0,8,0
Andrew Van Buren,41,279,1027,3.7,21,0
Carlos Brown,27,201,1025,5.1,8,0
D'Angelo Roberts,35,242,1025,4.2,9,0
Jeff Jennings,38,297,1024,3.4,15,0
Romar Morris,44,213,1024,4.8,12,0
B.J. Denker,18,202,1023,5.1,14,0
Remound Wright,45,260,1023,3.9,26,0
Jasen Oden,45,200,1022,5.1,8,0
Sam B. Richardson,34,314,1022,3.3,7,0
Ken Bohanon,20,258,1020,4.0,14,0
Shaun Shivers,41,201,1020,5.1,8,0
Tom Pace,20,227,1019,4.5,10,0
Reggie Duncan,23,267,1018,3.8,6,0
Bruce Gradkowski,40,248,1018,4.1,14,0
Jordan Jefferson,42,359,1018,2.8,12,0
Terrell Williams,35,229,1018,4.4,8,0
Ahmari Davis,16,191,1017,5.3,11,0
Levi Lewis,56,274,1014,3.7,14,0
Darevon Chance,24,220,1013,4.6,4,0
Blake Corum,17,167,1013,6.1,13,0
Garrett Gilbert,46,295,1013,3.4,20,0
Will Matthews,33,237,1011,4.3,5,0
Kendre Miller,19,137,1011,7.4,9,0
Willie Hurst,19,204,1009,4.9,13,0
Tevin King,23,160,1009,6.3,6,0
Lamar Owens,25,250,1009,4.0,12,0
Ronald Awatt,23,192,1007,5.2,8,0
Paul Baker,33,250,1007,4.0,2,0
Sam Howell,36,356,1006,2.8,17,0
James Jackson,11,201,1006,5.0,11,1
Tyrell Robinson,22,119,1006,8.5,3,0
Michael Shaw,36,188,1006,5.4,14,0
Jeremi Rudolph,12,178,1005,5.6,9,0
Keith Payne,24,223,1004,4.5,16,0
Deneric Prince,18,179,1004,5.6,9,0
King Doerue,27,272,1003,3.7,7,0
Owen Schmitt,38,160,1003,6.3,13,1
Tim Jordan,31,247,1002,4.1,4,0
Logwone Mitz,39,252,1001,4.0,8,0
Leon Patton,23,191,999,5.2,10,0
Khari Blasingame,43,238,997,4.2,15,0
Jesse Callier,41,191,997,5.2,5,0
Cole Fagan,12,185,997,5.4,7,0
DeShone Kizer,25,264,997,3.8,18,0
Brett Basanez,47,391,996,2.5,18,0
Rennie Childs,43,243,996,4.1,13,0
Fred Reid,43,236,996,4.2,6,0
Karson Roberts,22,218,996,4.6,13,0
Haaziq Daniels,17,194,995,5.1,12,0
Cedrick Dorsey,38,224,995,4.4,4,0
Brian Flowers,21,219,995,4.5,6,0
Jarrod Lawson,22,226,994,4.4,4,0
Carey Davis,36,212,992,4.7,1,0
Sheldon Evans,33,207,992,4.8,10,0
Cedric Dargan,31,272,991,3.6,8,0
Tony Fisher,18,210,991,4.7,10,0
James Baker,23,240,990,4.1,8,0
D.D. Cox,24,217,986,4.5,10,0
Vince Brewer,28,221,985,4.5,7,0
Justin McMillan,24,230,985,4.3,17,0
Tre Roberson,22,205,985,4.8,10,0
Anthony Taylor,45,276,985,3.6,9,0
Joel Lanning,35,255,983,3.9,17,0
Reggie Pegram,31,266,983,3.7,12,0
James Aldridge,31,254,982,3.9,3,0
Chris Bellamy,21,217,980,4.5,6,0
Mossis Madu,42,218,980,4.5,9,0
William Rose,42,198,980,4.9,4,0
Zain Gilmore,21,229,979,4.3,8,0
Chad Scott,21,182,978,5.4,11,0
Wes Cobb,31,239,977,4.1,13,0
Jo-El Shaw,16,211,977,4.6,9,0
Brenden Brady,33,214,976,4.6,7,0
Vondrell McGee,33,218,975,4.5,14,0
Eric Williams,23,191,975,5.1,9,0
Jakobi Buchanan,25,241,974,4.0,17,0
Maurice Hall,45,236,974,4.1,6,0
Gerald Green,21,167,973,5.8,7,0
Jeff Driskel,42,312,972,3.1,14,0
Christian Ducre,33,213,972,4.6,7,0
Jordan Asberry,42,141,971,6.9,6,0
Chase Daniel,51,363,971,2.7,10,0
Deshaun Fenwick,23,175,971,5.5,6,0
Grant Hedrick,41,250,971,3.9,18,0
Brandon Holloway,43,195,971,5.0,2,0
A.J. Davis,32,236,970,4.1,6,0
Shaquille Murray-Lawrence,19,164,970,5.9,11,0
Bernard Rambert,32,242,970,4.0,12,0
Terrance Timmons,40,215,969,4.5,5,0
Jeremiah Bryson,34,208,968,4.7,12,0
Alex Delton,26,230,968,4.2,11,0
Emmanuel Esukpa,29,242,968,4.0,8,0
Jake Funk,33,135,968,7.2,10,1
David Hood,30,202,967,4.8,6,0
Sandon McCoy,35,248,967,3.9,20,0
Tyrone Swoopes,39,256,966,3.8,24,0
Demetrius McCray,33,228,965,4.2,5,0
Dishan Romine,34,97,964,9.9,1,0
Jordan Byrd,42,171,963,5.6,9,0
Adell Givens,10,202,963,4.8,6,0
Tracy Lampley,49,182,961,5.3,5,0
Ra'Von Bonner,38,239,960,4.0,12,0
Steven Montez,45,343,960,2.8,11,0
Alfonso Smith,43,214,960,4.5,8,0
Fui Vakapuna,33,219,960,4.4,13,1
Peyton Hillis,43,203,959,4.7,12,1
Dennis Thomas,19,234,959,4.1,4,0
Andre Flowers,33,244,958,3.9,4,0
John Gibson,22,252,958,3.8,7,0
Chad Kelly,27,203,958,4.7,16,0
Loren Wade,14,186,958,5.2,5,0
Justice Hansen,38,344,957,2.8,14,0
Andrew Luck,38,163,957,5.9,7,0
Eric McCoo,23,222,957,4.3,11,0
Corey Jenkins,20,218,956,4.4,7,0
Bradrick Shaw,31,213,956,4.5,11,0
Tyrrell Pigrome,45,281,955,3.4,12,0
Carlos Davis,24,228,954,4.2,5,0
Diivory Edgecomb,36,236,954,4.0,9,0
Carl Winston,39,272,954,3.5,9,0
Ryan Williams,35,236,952,4.0,7,1
Arliss Beach,40,226,951,4.2,14,0
Jaren Hayes,34,206,949,4.6,9,0
Anthony Krieg,38,264,949,3.6,3,0
Fred Ray,29,231,949,4.1,18,0
Ashton Shumpert,44,207,949,4.6,7,0
Ty Jones,27,172,948,5.5,12,0
Ryan Bass,31,228,947,4.2,3,0
Dreamius Smith,25,183,945,5.2,10,0
Bo Wallace,39,395,944,2.4,19,0
George Atkinson III,35,153,943,6.2,10,0
Shanderrick Charles,13,161,943,5.9,7,0
Trevor Lawrence,40,231,943,4.1,18,0
Larry Bostic,46,267,941,3.5,6,0
Tony Pollard,40,139,941,6.8,9,1
George Payne,29,232,940,4.1,9,0
Joshua Fields,38,245,939,3.8,3,0
Maurice Thomas,49,168,939,5.6,1,0
Rob Kelley,36,244,938,3.8,4,0
Channing Trotter,34,205,936,4.6,12,0
Bryson Denley,32,222,935,4.2,4,0
Journey Brown,18,137,934,6.8,13,0
Nick Gibson,34,136,934,6.9,8,0
Snoop Connor,21,174,933,5.4,13,0
Keyvone Lee,20,193,933,4.8,6,0
Sefo Liufau,43,382,933,2.4,13,0
Carl Volny,30,210,933,4.4,8,0
Davon Jones,35,225,931,4.1,8,0
DeJon Packer,27,210,931,4.4,13,0
Omar Haugabook,25,296,929,3.1,16,0
Chris Reynolds,36,329,927,2.8,11,0
Jared Patterson,36,246,926,3.8,12,0
Kesean Strong,39,220,926,4.2,14,0
Duane Coleman,45,226,924,4.1,3,0
Donald Hammond III,21,204,924,4.5,22,0
Timothy Jackson,12,156,923,5.9,6,0
Bret Meyer,48,509,923,1.8,12,0
Travis Minor,12,181,923,5.1,5,1
Roy Upchurch,31,168,923,5.5,9,0
Marell Booker,31,164,922,5.6,11,0
T.J. Pitts,28,211,922,4.4,2,0
Brandon Fractious,22,202,921,4.6,6,0
Devin Gardner,46,341,920,2.7,24,0
Kenneth Harper,24,223,920,4.1,14,0
Lamont Jordan,11,213,920,4.3,11,0
John Mosure,38,194,920,4.7,10,0
Jeremy Stewart,43,209,920,4.4,14,0
Kendall Brock,41,199,917,4.6,10,0
Lamon Muldrow,19,201,916,4.6,4,0
Qua Searcy,38,130,915,7.0,7,0
Tyler Tettleton,46,346,914,2.6,15,0
Naufahu Tahi,32,224,913,4.1,12,0
Seneca Wallace,25,237,912,3.8,15,0
Charles Clay,51,179,911,5.1,10,0
Akil Harris,30,204,911,4.5,9,0
Tron Martinez,21,238,911,3.8,4,0
Terrance Owens,43,228,911,4.0,9,0
Emari Demercado,32,217,909,4.2,4,0
Stafford Owens,42,172,909,5.3,7,0
Bryan Payton,36,224,909,4.1,7,0
Dontravious Wilson,32,257,909,3.5,8,0
Andre Bratton,30,198,908,4.6,6,0
Chris Henry,29,265,906,3.4,9,1
Daniel Jenkins,37,171,906,5.3,5,0
Jerrel Jernigan,49,131,905,6.9,5,0
Brian Madden,8,217,905,4.2,8,0
Patrick Perry,33,233,903,3.9,10,0
A.J. Blue,37,207,902,4.4,11,0
Jacoby Brissett,35,283,902,3.2,12,0
Dre Brown,23,162,902,5.6,7,0
Marques Hagans,49,239,902,3.8,11,0
Jeff Smith,46,136,902,6.6,9,0
Brennan Armstrong,28,239,901,3.8,14,0
Torrey Pierce,36,188,901,4.8,9,0
Austyn Carta-Samuels,39,339,900,2.7,11,0
Deandra Cobb,23,134,900,6.7,4,0
Kent Smith,26,284,900,3.2,18,0
Ron Johnson,35,275,899,3.3,12,0
Carlyle Holiday,41,278,898,3.2,5,0
Lincoln Pare,20,179,898,5.0,2,0
Case Keenum,57,300,897,3.0,23,0
Wesley Tate,48,240,897,3.7,13,0
Doug Parker,12,227,896,3.9,8,0
Vincent Hawkins,32,177,895,5.1,3,0
Trevorris Johnson,42,171,895,5.2,11,0
Henri Childs,24,173,892,5.2,5,0
Juwuan Price,17,167,892,5.3,11,0
Jalen Holston,37,220,891,4.1,8,0
Manny Morgan,27,206,889,4.3,5,0
Jeremy Smith,32,167,889,5.3,11,0
Calvin Tyler Jr.,20,200,888,4.4,8,0
Jimmy Green,24,237,887,3.7,8,0
Quadree Henderson,31,98,887,9.1,5,0
Mike Kafka,27,268,887,3.3,11,0
Tommy Stevens,29,159,887,5.6,12,0
Brad Anderson,39,173,886,5.1,1,0
Dominique Sherrer,27,200,885,4.4,3,0
Darius Willis,13,187,885,4.7,10,0
Jamal Wilson,26,221,885,4.0,8,0
Tonny Lindsey,19,166,884,5.3,6,0
Debrandon Sanders,35,113,884,7.8,4,0
Jimmy Jackson,47,195,883,4.5,16,0
Alton McCaskill,13,175,883,5.0,16,0
Gus Ragland,37,306,882,2.9,14,0
Jason Harper,42,223,881,4.0,7,0
Kendall Hinton,33,188,881,4.7,12,0
Darrian Miller,19,203,881,4.3,4,0
Cole McDonald,33,251,880,3.5,12,0
Rod Rutherford,44,419,880,2.1,14,0
LD Brown,30,177,879,5.0,6,0
Michael Cox,16,217,879,4.1,7,1
Anthony Gargiulo,24,183,879,4.8,4,0
Taj Griffin,28,138,879,6.4,6,0
Andy Schmitt,34,244,878,3.6,16,0
Brendan Bigelow,32,155,877,5.7,5,0
Rashaun Grant,34,179,877,4.9,2,0
Jerrod Johnson,37,331,877,2.6,16,0
Travis Levy,57,253,877,3.5,7,0
Johnathan Warzeka,45,125,877,7.0,7,0
Darian Durant,44,316,875,2.8,11,0
Kai Locksley,20,237,875,3.7,11,0
Leon Wright-Jackson,31,135,875,6.5,10,0
Terrence Blevins,35,217,874,4.0,14,0
Blaine Gautier,34,222,874,3.9,11,0
Adam Weber,50,398,873,2.2,10,0
John West,27,123,873,7.1,9,0
Andre Givens,25,165,872,5.3,12,0
Maurice Wells,41,247,872,3.5,5,0
Henry Miller,20,181,870,4.8,15,0
Dominique Whaley,12,152,870,5.7,10,0
Brandon Williams,43,178,870,4.9,4,0
Hiawatha Rutland,28,219,869,4.0,9,0
Vernon Frazier,35,140,866,6.2,8,0
Lamarcus Coker,17,153,865,5.7,6,0
Justin Hall,54,121,865,7.1,10,0
Enrique Davis,32,236,864,3.7,8,0
Kevin Perkins,22,170,864,5.1,10,0
Jeff Sims,18,190,864,4.5,10,0
Derek Combs,10,167,863,5.2,5,0
Thomas Lott,17,133,863,6.5,3,0
Jared Zabransky,47,351,863,2.5,31,0
AJ Bush,15,157,862,5.5,8,0
Shawndarrius Phillips,24,198,862,4.4,8,0
Jay Hollingsworth,42,234,860,3.7,4,0
Will Levis,26,225,860,3.8,15,0
Darius Pinnix,30,247,860,3.5,11,0
Bo Nix,34,263,859,3.3,18,0
Jerry Howard,36,156,858,5.5,7,0
Alex Ross,39,147,857,5.8,5,0
Brandon Connette,49,266,856,3.2,33,0
Romello Ross,24,199,856,4.3,7,0
A.J. Schurr,24,187,856,4.6,14,0
J'mar Smith,43,326,856,2.6,15,0
Jacob Schmidt,40,222,853,3.8,11,0
Adam Cole,31,207,852,4.1,8,0
Tyreis Thomas,20,186,852,4.6,8,0
Shadrach Abrokwah,12,185,851,4.6,8,0
Sean Clifford,37,307,850,2.8,10,0
Isaiah Crowell,12,185,850,4.6,5,0
Jeremy Larkin,16,156,849,5.4,10,0
Brian Johnson,41,366,848,2.3,12,0
Tyler Rouse,40,199,848,4.3,12,0
Max Delorenzo,34,225,847,3.8,6,0
James Mapps,23,177,847,4.8,6,0
Jerod Evans,14,204,846,4.1,12,0
Shane Boyd,35,191,845,4.4,13,0
Braxton Burmeister,29,235,845,3.6,7,0
Patrick Mahomes,32,308,845,2.7,22,0
Nick Nash,24,148,845,5.7,6,0
Jerrell Rhodes,16,198,845,4.3,5,0
John Goebel,29,178,844,4.7,10,0
Daryl Chestnut,33,149,843,5.7,8,0
Paul Lasike,33,171,843,4.9,10,0
Josh Oglesby,39,219,843,3.8,8,0
Troy Pollard,39,129,843,6.5,3,0
Jason Bean,26,165,842,5.1,7,0
Montell Cozart,38,277,842,3.0,6,0
Savon Huggins,32,261,842,3.2,9,0
Kole McKamey,29,273,841,3.1,10,0
Mike Glass III,20,189,840,4.4,14,0
Rakeem Cato,53,307,839,2.7,15,0
Brian Maddox,34,212,839,4.0,10,0
Jeff Woody,46,207,839,4.1,14,0
Hunter Lee,43,174,838,4.8,9,0
Duan Ruff,18,188,838,4.5,7,0
Larry Caper,42,206,836,4.1,9,0
Mitchell Guadagni,17,148,836,5.6,7,0
Lindsey Lamar,43,135,836,6.2,5,0
Patrick McCall,21,173,836,4.8,8,0
John Tippins,21,186,836,4.5,4,0
Braylon Heard,27,148,835,5.6,8,0
Joe Weber,32,226,835,3.7,13,0
Dae Dae Hunter,18,147,834,5.7,5,0
Ike Nduka,21,163,833,5.1,7,0
Christian Ponder,35,296,833,2.8,10,0
Richard Samuel,38,214,833,3.9,4,0
Keyon Brooks,24,203,832,4.1,3,0
Jeff Carpenter,34,148,832,5.6,8,0
Tyre Shelton,21,162,832,5.1,4,0
Malik Rosier,30,204,831,4.1,12,0
Kenneth Moore,33,151,829,5.5,5,0
Carson Steele,12,177,829,4.7,6,0
Isaiah Sanders,26,204,828,4.1,14,0
E.J. Manuel,40,298,827,2.8,11,0
Grayson McCall,23,195,827,4.2,11,0
Brock Sturges,20,180,827,4.6,9,0
Josh Davis,39,172,826,4.8,4,0
D.J. Monroe,48,113,826,7.3,5,0
Jamie Newman,19,245,826,3.4,10,0
Demarcus Felton,30,154,824,5.4,10,0
Donny Heck,32,217,824,3.8,11,0
Justin Hoskins,32,151,824,5.5,12,0
Courtney Randall,33,164,823,5.0,10,0
Chris Rix,43,306,823,2.7,12,0
Deon Anthony,22,155,822,5.3,11,0
Chad Scott,16,164,822,5.0,5,0
Joe Burrow,38,258,820,3.2,13,0
Raymond Carter,19,186,819,4.4,5,0
Keith Burnell,17,166,818,4.9,10,0
Connor Heyward,44,210,818,3.9,5,0
Calvin Camp,27,169,817,4.8,5,0
Darwin Barlow,22,157,816,5.2,7,0
Mon Denson,22,166,816,4.9,7,0
Reggie Bullock,16,175,815,4.7,10,0
Bryce Carpenter,30,225,815,3.6,4,0
Pat Julmiste,37,306,815,2.7,14,0
Chez Mellusi,9,173,815,4.7,5,0
Rodrick Williams Jr.,31,173,815,4.7,9,0
William Bratton,16,151,814,5.4,13,0
Leon Jackson III,41,355,814,2.3,7,0
Quentin Castille,22,181,813,4.5,10,0
Reynaldo Brathwaite,10,145,812,5.6,2,0
Sirgregory Thornton,29,128,812,6.3,6,0
Phillip Livas,45,84,811,9.7,4,0
Tyson Thompson,11,151,811,5.4,5,0
Sam Craft,38,213,810,3.8,14,0
Jahray Hayes,23,239,810,3.4,13,0
Driphus Jackson,41,303,810,2.7,6,0
Zach Collaros,33,268,809,3.0,16,0
Thero Mitchell,30,142,809,5.7,22,0
Caleb Twyford,28,182,809,4.4,3,0
Cordera Eason,27,184,808,4.4,4,0
Freddie Franklin,21,173,808,4.7,6,0
Josh Anderson,37,170,807,4.7,10,0
Maurice Avery,44,192,807,4.2,9,0
Kylan Watkins,25,158,807,5.1,4,0
Kordell Young,37,206,807,3.9,8,0
Brian Hampton,25,190,806,4.2,12,0
Jerrard Randall,15,93,806,8.7,6,0
Breck Turner,36,189,806,4.3,7,0
Reggie Bonnafon,45,215,805,3.7,12,0
Mack Brown,34,210,805,3.8,4,0
Greg Little,36,166,805,4.8,6,0
Henry Parrish Jr.,20,157,803,5.1,5,0
Houston\houston-2,11,151,802,5.3,8,0
Jim Ollis,26,132,802,6.1,8,0
Nate Starks,35,179,802,4.5,8,0
Andrico Hines,22,257,801,3.1,16,0
Kenny Pickett,52,417,801,1.9,20,0
Savier Stephens,27,187,801,4.3,7,0
Anthony Boone,44,230,800,3.5,16,0
Mike Dewitt,23,176,800,4.5,15,0
Justin Fargas,19,179,800,4.5,7,1
Brandon Fragger,25,184,800,4.3,6,0
Walter Taylor,26,178,800,4.5,6,0
Kodi Burns,43,214,799,3.7,14,0
Jourdan Brooks,19,160,798,5.0,10,0
Kevin Brown,12,148,798,5.4,3,0
Michael Cooper,16,185,798,4.3,8,0
Shedro Louis,32,130,798,6.1,7,0
Tyrell Clay,23,180,797,4.4,5,0
Ramonce Taylor,23,104,797,7.7,13,0
Jake Waters,26,272,796,2.9,15,0
Jonathan George,30,188,795,4.2,7,0
Terrel Hunt,19,160,794,5.0,13,0
Isaiah Stanback,32,234,794,3.4,11,0
D.J. Taylor,33,175,794,4.5,9,0
Ivory Kelly-Martin,38,180,792,4.4,6,0
Charles McClelland,23,122,790,6.5,5,0
Chris Roberson,36,176,790,4.5,3,0
Khalek Shepherd,46,159,790,5.0,4,0
Davon Tucker,32,171,790,4.6,9,0
Freddie Holly,27,169,787,4.7,6,0
Michael Johnson,36,146,787,5.4,4,0
Will Jones,31,184,787,4.3,6,0
Terrell Jordan,34,177,787,4.4,8,0
Evans Okotcha,20,181,787,4.3,10,0
Prescott Line,40,233,786,3.4,8,0
De'Andre Mann,20,161,786,4.9,1,0
Syvelle Newton,42,215,786,3.7,10,0
Jason Scales,28,250,786,3.1,11,0
Alec Sinkfield,37,199,786,3.9,6,0
Jerrel Brown,18,172,785,4.6,4,0
Matt Hall,27,163,785,4.8,7,0
Kevin Harris,28,171,785,4.6,9,0
Quentin Harris,35,238,785,3.3,14,0
Kawaun Jakes,48,359,784,2.2,14,0
Montrell Johnson,13,143,784,5.5,11,0
Kevin Grady,28,200,783,3.9,10,0
Cyrus Habibi-Likio,38,229,783,3.4,23,0
Tre King,19,171,783,4.6,6,0
Nate Romine,29,248,783,3.2,9,0
Austen Everson,38,308,782,2.5,12,0
Shyrone Carey,31,182,781,4.3,10,0
Tre' Newton,19,180,781,4.3,9,0
Joe Hubener,25,230,780,3.4,18,0
Chad Jasmin,34,174,780,4.5,11,0
Kama Bailey,48,148,779,5.3,3,0
Adrian Davis,26,169,779,4.6,6,0
Noah Cain,22,188,778,4.1,12,0
Ryan Christian,41,195,777,4.0,6,0
Stephen Garcia,40,329,777,2.4,15,0
Michael Alisa,39,175,776,4.4,7,0
Trindon Holliday,48,115,776,6.7,4,0
D.J. Howard,42,183,776,4.2,8,0
Quinton Baker,20,164,775,4.7,5,0
Zamore Zigler,40,149,775,5.2,4,0
Omar Clayton,40,291,774,2.7,7,0
Willy Ivery,25,141,774,5.5,8,0
Lance Smith,19,166,774,4.7,8,0
Anthony Anderson,28,193,772,4.0,11,0
Ivan Harrison,26,216,771,3.6,6,0
Casey Moore,32,135,771,5.7,7,1
P.J. Walker,49,341,771,2.3,9,0
Jaylan Knighton,17,197,770,3.9,9,0
Lorenzo Woodley,24,196,770,3.9,7,0
Phil Bates,27,118,769,6.5,3,0
Robert Brown,29,172,769,4.5,2,0
George Morris II,36,183,769,4.2,1,0
Da'Leon Ward,19,182,769,4.2,6,0
Adam Kennedy,22,209,768,3.7,4,0
Josh Levi,19,174,768,4.4,6,0
Josh Allen,27,237,767,3.2,12,0
Jarvis Cooper,22,166,767,4.6,9,0
Deuce McAllister,11,159,767,4.8,14,1
Kairee Robinson,28,186,767,4.1,3,0
Bryan Schroeder,18,159,767,4.8,7,0
Todd Centeio,38,227,766,3.4,3,0
Dawan Moss,24,181,766,4.2,7,0
Barry Sanders,46,143,765,5.3,7,0
Dwight Lindon,40,218,764,3.5,8,0
Thunder Collins,16,121,763,6.3,5,0
Jonathan Golden,34,245,762,3.1,10,0
Brandon Betancourt,21,168,761,4.5,4,0
Anthony Maddie,15,126,759,6.0,8,0
Raheem Mostert,42,136,759,5.6,6,0
Seth Paige,18,128,759,5.9,8,0
Martin Ward,30,185,759,4.1,4,0
Monteo Garrett,22,126,758,6.0,7,0
Richard Newton,16,179,758,4.2,13,0
Johnny Richardson,16,112,758,6.8,4,0
Albert Williams,34,168,758,4.5,4,0
Labarron Black,12,210,757,3.6,8,0
Tyree Jackson,32,201,757,3.8,16,0
Brandon Kirsch,25,165,757,4.6,5,0
Donovan Wilson,30,194,757,3.9,12,0
Stefan Lefors,33,146,756,5.2,6,0
Ja'Quay Wilburn,11,173,756,4.4,4,0
Marcus McElroy,30,181,755,4.2,6,0
Rona Cleveland,32,106,754,7.1,7,0
